EURUSD	5	20200701	123000	1.1225300	1.1225900	1.1220000	1.1220700	7405
EURUSD	5	20200701	123500	1.1222300	1.1224300	1.1216700	1.1222200	10371
EURUSD	5	20200701	124000	1.1222100	1.1226300	1.1220000	1.1225500	7957
EURUSD	5	20200701	124500	1.1225200	1.1226500	1.1220000	1.1223200	9352
EURUSD	5	20200701	125000	1.1223000	1.1223600	1.1215700	1.1221700	10652
EURUSD	5	20200701	125500	1.1223100	1.1224300	1.1216000	1.1218300	7894
EURUSD	5	20200701	130000	1.1218400	1.1218600	1.1206000	1.1207600	14523
EURUSD	5	20200701	130500	1.1206200	1.1209000	1.1203000	1.1207000	12101
EURUSD	5	20200701	131000	1.1207300	1.1210800	1.1202200	1.1210000	11913
EURUSD	5	20200701	131500	1.1209900	1.1210500	1.1205000	1.1207700	9234
EURUSD	5	20200701	132000	1.1208100	1.1211300	1.1205000	1.1208100	10757
EURUSD	5	20200701	132500	1.1207300	1.1208800	1.1200000	1.1208000	12051
EURUSD	5	20200701	133000	1.1208100	1.1209000	1.1204000	1.1207300	9400
EURUSD	5	20200701	133500	1.1208800	1.1211000	1.1206800	1.1208100	12408
EURUSD	5	20200701	134000	1.1208000	1.1209200	1.1199800	1.1203400	12356
EURUSD	5	20200701	134500	1.1202800	1.1207500	1.1200800	1.1204500	11505
EURUSD	5	20200701	135000	1.1204500	1.1205900	1.1200000	1.1203600	10804
EURUSD	5	20200701	135500	1.1202300	1.1205200	1.1198800	1.1201900	11566
EURUSD	5	20200701	140000	1.1202000	1.1205800	1.1200000	1.1203800	10628
EURUSD	5	20200701	140500	1.1204900	1.1205200	1.1194800	1.1198700	13123
EURUSD	5	20200701	141000	1.1197900	1.1198900	1.1191300	1.1197400	16536
EURUSD	5	20200701	141500	1.1196800	1.1200800	1.1193900	1.1200700	11469
EURUSD	5	20200701	142000	1.1200800	1.1203000	1.1196000	1.1197900	10287
EURUSD	5	20200701	142500	1.1197200	1.1199000	1.1194400	1.1197600	9803
EURUSD	5	20200701	143000	1.1197700	1.1198900	1.1193900	1.1194600	10991
EURUSD	5	20200701	143500	1.1195700	1.1200900	1.1182900	1.1189100	15565
EURUSD	5	20200701	144000	1.1188600	1.1194000	1.1186000	1.1193100	16175
EURUSD	5	20200701	144500	1.1192900	1.1197800	1.1191000	1.1196400	10599
EURUSD	5	20200701	145000	1.1196400	1.1199500	1.1192900	1.1197300	11302
EURUSD	5	20200701	145500	1.1197300	1.1206800	1.1194000	1.1203100	13624
EURUSD	5	20200701	150000	1.1203100	1.1206900	1.1201000	1.1203500	12453
EURUSD	5	20200701	150500	1.1203500	1.1207800	1.1200600	1.1206800	10778
EURUSD	5	20200701	151000	1.1206800	1.1208500	1.1202000	1.1204000	11610
EURUSD	5	20200701	151500	1.1205100	1.1206300	1.1197400	1.1199400	10017
EURUSD	5	20200701	152000	1.1199900	1.1203600	1.1196000	1.1203000	13202
EURUSD	5	20200701	152500	1.1201000	1.1207600	1.1199000	1.1207100	11563
EURUSD	5	20200701	153000	1.1207000	1.1208200	1.1201000	1.1204700	9608
EURUSD	5	20200701	153500	1.1205200	1.1209300	1.1203000	1.1207200	10592
EURUSD	5	20200701	154000	1.1207200	1.1211800	1.1206000	1.1210700	10734
EURUSD	5	20200701	154500	1.1211700	1.1214000	1.1208800	1.1212100	10930
EURUSD	5	20200701	155000	1.1212400	1.1217300	1.1210000	1.1216100	10416
EURUSD	5	20200701	155500	1.1216300	1.1221100	1.1214000	1.1217500	10860
EURUSD	5	20200701	160000	1.1218300	1.1220200	1.1213000	1.1216200	10074
EURUSD	5	20200701	160500	1.1217400	1.1222700	1.1215000	1.1220200	11878
EURUSD	5	20200701	161000	1.1220400	1.1221300	1.1212600	1.1217300	13001
EURUSD	5	20200701	161500	1.1217200	1.1221200	1.1215000	1.1219300	9349
EURUSD	5	20200701	162000	1.1219300	1.1224300	1.1217000	1.1221000	10749
EURUSD	5	20200701	162500	1.1220800	1.1226100	1.1219000	1.1222300	9264
EURUSD	5	20200701	163000	1.1223200	1.1227500	1.1221000	1.1225200	10051
EURUSD	5	20200701	163500	1.1224800	1.1225800	1.1221000	1.1224000	13646
EURUSD	5	20200701	164000	1.1223000	1.1232700	1.1223000	1.1227300	19173
EURUSD	5	20200701	164500	1.1227200	1.1231800	1.1223700	1.1228000	13578
EURUSD	5	20200701	165000	1.1227100	1.1231800	1.1223000	1.1231400	13234
EURUSD	5	20200701	165500	1.1231500	1.1235300	1.1229000	1.1231400	16377
EURUSD	5	20200701	170000	1.1231000	1.1239900	1.1229700	1.1238400	12115
EURUSD	5	20200701	170500	1.1238900	1.1250600	1.1234700	1.1250100	22726
EURUSD	5	20200701	171000	1.1249800	1.1263700	1.1247600	1.1260300	22543
EURUSD	5	20200701	171500	1.1260600	1.1264000	1.1256000	1.1261400	19064
EURUSD	5	20200701	172000	1.1261000	1.1264300	1.1255000	1.1257200	15233
